date,channel,campaign,segment,geo,spend,impressions,clicks,leads,MQLs,SQLs,opportunities,closed_won,CAC,CPL,CTR,CVR_stagewise,ROI
2024-03-30,Google Ads,Webinar Series,ENT,Canada,1814.01,120934,4582,375,257,88,76,12,148.94,4.83,0.0379,0.082,1341.79
2024-03-30,Facebook Ads,Q4 Holiday,SMB,APAC,2833.16,354145,5398,973,633,207,181,37,74.62,2.91,0.0152,0.1804,334.03
2024-03-30,Facebook Ads,Q2 Demo,MM,APAC,3824.1,478012,9246,1006,607,195,147,29,129.51,3.8,0.0193,0.1088,578.1
2024-03-30,Facebook Ads,Q1 Brand,ENT,APAC,2577.79,322223,7355,491,316,65,51,9,270.74,5.25,0.0228,0.0668,737.72
2024-03-30,LinkedIn,Product Launch,SMB,US,678.01,27120,1072,120,87,27,24,7,87.48,5.61,0.0395,0.1128,284.77
2024-03-30,LinkedIn,Q3 Feature,MM,Canada,171.95,6878,275,23,16,4,3,0,171.95,7.23,0.0401,0.0863,194.16
2024-03-30,LinkedIn,Product Launch,ENT,APAC,1544.84,61793,3167,140,90,28,22,2,626.33,10.99,0.0513,0.0444,318.32
2024-03-30,Content Marketing,Product Launch,SMB,Canada,1507.7,301539,2418,249,193,55,43,9,151.08,6.04,0.008,0.1031,164.48
2024-03-30,Content Marketing,Q2 Demo,MM,EU,999.29,199857,2671,341,253,59,44,12,81.7,2.93,0.0134,0.1278,917.0
2024-03-30,Content Marketing,Webinar Series,ENT,APAC,997.82,199563,2319,85,63,19,14,1,510.02,11.62,0.0116,0.037,391.14
2024-03-31,Google Ads,Webinar Series,SMB,APAC,5578.96,371930,9954,1527,1012,220,163,26,210.78,3.65,0.0268,0.1534,117.61
2024-03-31,Google Ads,Q2 Demo,MM,US,4549.6,303306,7852,392,236,71,59,13,329.99,11.58,0.0259,0.05,226.28
2024-03-31,Google Ads,Webinar Series,ENT,EU,5138.08,342538,13130,1154,907,331,253,30,168.53,4.45,0.0383,0.0879,1185.71
2024-03-31,Facebook Ads,Q2 Demo,SMB,US,2212.43,276554,4566,826,579,123,104,26,84.21,2.68,0.0165,0.181,295.88
2024-03-31,Facebook Ads,Product Launch,MM,EU,2381.84,297729,7024,422,328,121,97,26,89.02,5.63,0.0236,0.0602,841.46
2024-03-31,Facebook Ads,Product Launch,ENT,EU,3702.73,462840,9906,200,150,36,28,4,872.05,18.47,0.0214,0.0202,228.34
2024-03-31,LinkedIn,Q1 Brand,SMB,US,581.81,23272,1186,84,56,14,10,2,238.39,6.87,0.051,0.0714,103.87
2024-03-31,LinkedIn,Q4 Holiday,MM,APAC,327.73,13109,689,18,14,4,2,0,327.73,17.44,0.0526,0.0273,111.37
2024-03-31,LinkedIn,Product Launch,ENT,Canada,2090.15,83605,3149,87,60,12,10,2,1004.15,23.83,0.0377,0.0279,198.17
2024-03-31,Content Marketing,Q1 Brand,SMB,EU,642.39,128478,1933,248,158,39,29,6,105.88,2.59,0.015,0.1283,235.12
2024-03-31,Content Marketing,Q1 Brand,MM,EU,783.94,156787,1822,143,86,29,23,3,237.69,5.44,0.0116,0.079,314.54
2024-03-31,Content Marketing,Q4 Holiday,ENT,Canada,1171.64,234327,3933,180,114,28,21,2,448.3,6.47,0.0168,0.046,445.13
2024-04-01,Google Ads,Q4 Holiday,SMB,EU,1835.24,122349,5429,517,325,120,92,28,64.7,3.55,0.0444,0.0953,385.42
2024-04-01,Google Ads,Q3 Feature,MM,APAC,6195.21,413013,19963,1359,1014,220,184,12,509.21,4.56,0.0483,0.0681,146.29
2024-04-01,Google Ads,Q3 Feature,ENT,US,5648.53,376568,11289,220,138,41,30,3,1694.25,25.64,0.03,0.0195,117.05
2024-04-01,Facebook Ads,Q1 Brand,SMB,EU,4589.01,573625,11149,1283,1024,345,300,49,92.53,3.57,0.0194,0.1151,269.19
2024-04-01,Facebook Ads,Webinar Series,MM,US,4446.56,555820,10094,703,541,145,121,17,248.28,6.32,0.0182,0.0697,301.08
2024-04-01,Facebook Ads,Q2 Demo,ENT,Canada,3677.85,459731,12222,795,532,115,103,9,377.64,4.62,0.0266,0.0651,528.61
2024-04-01,LinkedIn,Q2 Demo,SMB,US,426.44,17057,875,63,42,10,8,2,166.54,6.76,0.0513,0.072,149.11
2024-04-01,LinkedIn,Q4 Holiday,MM,Canada,819.58,32783,1284,124,75,22,18,3,220.36,6.61,0.0392,0.0966,339.35
2024-04-01,LinkedIn,Q2 Demo,ENT,APAC,2558.34,102333,4818,276,167,57,51,7,356.32,9.24,0.0471,0.0575,560.29
2024-04-01,Content Marketing,Q1 Brand,SMB,US,773.79,154757,3223,331,244,72,52,13,59.31,2.34,0.0208,0.1027,420.54
2024-04-01,Content Marketing,Q3 Feature,MM,US,1573.6,314720,5819,654,505,163,114,23,68.29,2.41,0.0185,0.1124,1097.24
2024-04-01,Content Marketing,Q3 Feature,ENT,APAC,784.63,156925,3158,249,167,64,46,8,95.81,3.14,0.0201,0.0791,2086.46
2024-04-02,Google Ads,Q4 Holiday,SMB,Canada,4584.67,305644,9260,693,497,143,101,22,203.48,6.61,0.0303,0.0749,121.86
2024-04-02,Google Ads,Q2 Demo,MM,Canada,6492.94,432862,13398,1429,1057,277,199,47,136.91,4.54,0.031,0.1067,546.79
2024-04-02,Google Ads,Q3 Feature,ENT,EU,6153.55,410236,12843,641,385,88,67,10,564.78,9.6,0.0313,0.0499,353.12
2024-04-02,Facebook Ads,Q1 Brand,SMB,APAC,2248.74,281093,5778,659,516,183,156,43,51.98,3.41,0.0206,0.1142,479.91
2024-04-02,Facebook Ads,Q2 Demo,MM,Canada,4607.92,575989,14638,1644,1168,464,392,101,45.49,2.8,0.0254,0.1123,1647.55
2024-04-02,Facebook Ads,Product Launch,ENT,APAC,3437.82,429727,9154,765,586,169,137,9,365.47,4.49,0.0213,0.0837,546.24
2024-04-02,LinkedIn,Product Launch,SMB,EU,388.64,15545,704,113,71,22,18,5,77.05,3.43,0.0453,0.1609,323.46
2024-04-02,LinkedIn,Q1 Brand,MM,APAC,488.8,19551,924,60,44,14,11,2,230.22,8.1,0.0473,0.0653,324.78
2024-04-02,LinkedIn,Q3 Feature,ENT,EU,1214.29,48571,1778,27,21,8,6,0,1214.29,43.46,0.0366,0.0157,131.06
2024-04-02,Content Marketing,Q2 Demo,SMB,Canada,1105.85,221170,3620,222,169,34,27,7,143.41,4.98,0.0164,0.0613,173.33
2024-04-02,Content Marketing,Q4 Holiday,MM,APAC,618.54,123707,1427,147,106,39,29,6,96.48,4.2,0.0115,0.1032,776.37
2024-04-02,Content Marketing,Q1 Brand,ENT,Canada,164.38,32875,601,30,22,7,5,0,164.38,5.42,0.0183,0.0504,1036.52
2024-04-03,Google Ads,Product Launch,SMB,US,3933.05,262203,9392,1206,790,170,134,27,144.39,3.26,0.0358,0.1285,172.14
2024-04-03,Google Ads,Q2 Demo,MM,EU,2106.98,140465,5517,557,371,130,108,27,76.77,3.78,0.0393,0.101,975.94
2024-04-03,Google Ads,Q4 Holiday,ENT,APAC,6201.05,413403,20429,1192,910,289,217,31,196.64,5.2,0.0494,0.0584,1016.09
2024-04-03,Facebook Ads,Q2 Demo,SMB,US,2403.17,300396,4676,245,172,40,36,8,278.78,9.79,0.0156,0.0525,88.68
2024-04-03,Facebook Ads,Q3 Feature,MM,Canada,3053.06,381632,8953,613,445,119,90,24,125.85,4.97,0.0235,0.0686,594.96
2024-04-03,Facebook Ads,Q2 Demo,ENT,Canada,2934.9,366862,11333,284,191,41,29,4,590.84,10.33,0.0309,0.0251,337.5
2024-04-03,LinkedIn,Q3 Feature,SMB,APAC,456.0,18239,799,98,64,24,19,4,100.39,4.61,0.0439,0.1237,248.02
2024-04-03,LinkedIn,Q3 Feature,MM,US,535.05,21401,591,62,39,15,12,1,364.86,8.52,0.0276,0.1063,204.56
2024-04-03,LinkedIn,Q3 Feature,ENT,APAC,2657.04,106281,3875,255,176,60,43,5,442.91,10.4,0.0365,0.0659,450.55
2024-04-03,Content Marketing,Product Launch,SMB,EU,1142.21,228442,3903,403,267,105,79,18,62.25,2.83,0.0171,0.1033,400.6
2024-04-03,Content Marketing,Q1 Brand,MM,US,856.65,171329,2547,285,225,68,59,7,117.97,3.0,0.0149,0.1122,634.75
2024-04-03,Content Marketing,Q4 Holiday,ENT,APAC,831.34,166267,2522,153,121,45,33,3,255.31,5.41,0.0152,0.0609,782.35
2024-04-04,Google Ads,Q2 Demo,SMB,Canada,4021.21,268080,8235,831,582,170,128,40,98.77,4.83,0.0307,0.101,252.11
2024-04-04,Google Ads,Product Launch,MM,APAC,4247.8,283186,9922,681,479,131,111,29,145.83,6.23,0.035,0.0687,513.29
2024-04-04,Google Ads,Product Launch,ENT,US,6029.85,401990,16154,595,397,116,89,15,396.7,10.13,0.0402,0.0368,503.16
2024-04-04,Facebook Ads,Product Launch,SMB,APAC,2222.47,277808,6846,750,597,146,120,23,92.93,2.96,0.0246,0.1096,268.03
2024-04-04,Facebook Ads,Q3 Feature,MM,EU,2257.61,282201,5513,692,486,182,137,26,83.71,3.26,0.0195,0.1255,894.97
2024-04-04,Facebook Ads,Q2 Demo,ENT,EU,4186.46,523307,6506,263,195,44,33,6,683.96,15.92,0.0124,0.0404,291.41
2024-04-04,LinkedIn,Q4 Holiday,SMB,EU,562.89,22515,940,137,108,33,26,5,103.29,4.09,0.0418,0.1463,241.03
2024-04-04,LinkedIn,Q4 Holiday,MM,APAC,103.75,4150,170,23,18,7,6,1,92.43,4.41,0.041,0.1382,810.45
2024-04-04,LinkedIn,Q4 Holiday,ENT,Canada,1959.05,78362,4225,258,175,68,53,8,228.56,7.57,0.0539,0.0612,874.06
2024-04-04,Content Marketing,Webinar Series,SMB,EU,1472.48,294496,5087,636,416,147,119,39,36.83,2.31,0.0173,0.1251,677.77
2024-04-04,Content Marketing,Q2 Demo,MM,US,618.89,123778,2285,312,212,51,45,8,73.5,1.98,0.0185,0.1368,1019.37
2024-04-04,Content Marketing,Webinar Series,ENT,Canada,1521.9,304379,4643,108,74,20,16,1,766.55,13.98,0.0153,0.0234,259.91
2024-04-05,Google Ads,Webinar Series,SMB,APAC,4693.81,312920,17781,2126,1347,303,269,52,89.94,2.21,0.0568,0.1196,276.96
2024-04-05,Google Ads,Q1 Brand,MM,US,7458.96,497263,21159,2103,1530,541,418,80,92.61,3.55,0.0426,0.0994,808.83
2024-04-05,Google Ads,Q1 Brand,ENT,EU,4614.42,307628,11364,409,267,99,70,8,547.64,11.28,0.0369,0.036,364.2
2024-04-05,Facebook Ads,Webinar Series,SMB,EU,2811.9,351487,6533,638,484,151,106,22,122.96,4.41,0.0186,0.0977,202.32
2024-04-05,Facebook Ads,Q2 Demo,MM,APAC,1082.65,135331,1910,168,124,42,36,6,175.11,6.44,0.0141,0.0881,427.3
2024-04-05,Facebook Ads,Webinar Series,ENT,Canada,3436.73,429591,9281,498,394,132,107,14,231.82,6.9,0.0216,0.0537,861.74
2024-04-05,LinkedIn,Q1 Brand,SMB,EU,483.38,19335,983,97,76,16,13,4,98.44,4.97,0.0508,0.099,252.96
2024-04-05,LinkedIn,Product Launch,MM,Canada,703.87,28154,1432,143,112,24,18,3,181.43,4.91,0.0509,0.1,412.39
2024-04-05,LinkedIn,Q1 Brand,ENT,Canada,2436.99,97479,4455,235,166,42,36,4,527.09,10.37,0.0457,0.0527,378.44
2024-04-05,Content Marketing,Q1 Brand,SMB,Canada,951.63,190325,3258,360,269,79,57,16,56.24,2.64,0.0171,0.1107,443.51
2024-04-05,Content Marketing,Q2 Demo,MM,Canada,975.22,195044,3376,207,125,27,22,5,173.88,4.7,0.0173,0.0614,430.34
2024-04-05,Content Marketing,Q4 Holiday,ENT,US,673.82,134764,2526,167,124,37,32,5,113.0,4.02,0.0187,0.0663,1768.9
2024-04-06,Google Ads,Webinar Series,SMB,Canada,568.63,37908,1156,112,68,22,16,3,168.33,5.04,0.0305,0.0975,147.52
2024-04-06,Google Ads,Product Launch,MM,APAC,6542.92,436194,12995,681,432,153,111,18,347.18,9.6,0.0298,0.0525,215.03
2024-04-06,Google Ads,Product Launch,ENT,US,5684.37,378958,5186,338,258,53,40,7,718.53,16.78,0.0137,0.0653,277.35
2024-04-06,Facebook Ads,Q4 Holiday,SMB,APAC,2274.76,284344,5174,433,305,101,78,15,148.66,5.25,0.0182,0.0837,167.17
2024-04-06,Facebook Ads,Q1 Brand,MM,EU,2071.78,258972,6467,572,346,74,58,7,277.04,3.62,0.025,0.0885,269.72
2024-04-06,Facebook Ads,Webinar Series,ENT,US,3087.72,385964,7990,483,369,103,77,14,205.93,6.38,0.0207,0.0605,970.19
2024-04-06,LinkedIn,Q1 Brand,SMB,Canada,1088.61,43544,2243,460,363,138,121,38,28.11,2.36,0.0515,0.2053,888.32
2024-04-06,LinkedIn,Q3 Feature,MM,US,445.72,17828,727,79,55,19,14,2,157.95,5.62,0.0408,0.1091,473.84
2024-04-06,LinkedIn,Webinar Series,ENT,US,2425.8,97031,3572,154,100,27,22,2,886.27,15.71,0.0368,0.0432,224.67
2024-04-06,Content Marketing,Q1 Brand,SMB,Canada,1258.81,251762,2218,381,284,68,60,11,111.79,3.3,0.0088,0.1722,222.64
2024-04-06,Content Marketing,Q1 Brand,MM,APAC,642.44,128487,2676,165,110,39,33,7,84.61,3.89,0.0208,0.0618,885.45
2024-04-06,Content Marketing,Q4 Holiday,ENT,EU,898.94,179788,3518,134,86,28,25,4,182.68,6.69,0.0196,0.0382,1093.78
2024-04-07,Google Ads,Q2 Demo,SMB,Canada,4409.84,293989,6360,871,669,235,167,58,75.35,5.06,0.0216,0.1369,330.8
2024-04-07,Google Ads,Q3 Feature,MM,Canada,5561.66,370777,15316,1536,983,212,181,33,164.08,3.62,0.0413,0.1003,456.09
2024-04-07,Google Ads,Q4 Holiday,ENT,Canada,4525.88,301725,11224,635,447,163,128,22,201.58,7.13,0.0372,0.0566,991.17
2024-04-07,Facebook Ads,Q4 Holiday,SMB,US,2380.36,297545,4901,1166,887,318,259,71,33.1,2.04,0.0165,0.238,754.33
2024-04-07,Facebook Ads,Product Launch,MM,EU,2369.86,296232,6604,510,377,106,93,17,132.03,4.64,0.0223,0.0774,567.03
2024-04-07,Facebook Ads,Product Launch,ENT,APAC,3671.74,458967,6030,358,277,106,80,6,554.1,10.24,0.0131,0.0595,359.94
2024-04-07,LinkedIn,Q1 Brand,SMB,EU,957.76,38310,1116,165,111,22,15,3,296.4,5.79,0.0291,0.1482,83.35
2024-04-07,LinkedIn,Webinar Series,MM,Canada,320.67,12826,227,20,13,3,2,0,320.67,15.28,0.0177,0.0923,75.44
2024-04-07,LinkedIn,Webinar Series,ENT,EU,2101.19,84047,2604,131,83,27,23,2,827.58,15.95,0.031,0.0506,240.67
2024-04-07,Content Marketing,Product Launch,SMB,EU,975.49,195097,2347,295,192,58,47,10,95.81,3.3,0.012,0.1257,259.94
2024-04-07,Content Marketing,Q1 Brand,MM,US,1027.35,205470,3567,132,105,37,28,7,139.77,7.73,0.0174,0.0373,535.59
2024-04-07,Content Marketing,Q3 Feature,ENT,Canada,931.16,186231,3446,193,123,41,31,5,180.74,4.82,0.0185,0.056,1105.55
2024-04-08,Google Ads,Product Launch,SMB,Canada,3416.02,227734,6296,549,329,113,83,23,142.82,6.22,0.0276,0.0873,174.04
2024-04-08,Google Ads,Webinar Series,MM,Canada,4621.93,308128,9965,685,417,164,138,14,311.41,6.74,0.0323,0.0688,239.84
2024-04-08,Google Ads,Q2 Demo,ENT,EU,3228.54,215236,5798,473,297,70,61,7,420.84,6.82,0.0269,0.0817,474.24
2024-04-08,Facebook Ads,Q4 Holiday,SMB,APAC,2310.8,288849,4156,553,370,124,87,25,90.21,4.17,0.0144,0.1333,276.13
2024-04-08,Facebook Ads,Q2 Demo,MM,APAC,2904.66,363082,9774,255,176,59,52,10,266.72,11.38,0.0269,0.0261,280.2
2024-04-08,Facebook Ads,Q2 Demo,ENT,US,2639.72,329965,7420,463,352,133,110,11,228.53,5.7,0.0225,0.0624,874.15
2024-04-08,LinkedIn,Q1 Brand,SMB,Canada,447.13,17885,680,66,44,10,8,2,204.11,6.69,0.038,0.0983,121.48
2024-04-08,LinkedIn,Webinar Series,MM,US,415.7,16628,266,24,16,4,4,0,415.7,16.67,0.0161,0.0934,145.0
2024-04-08,LinkedIn,Q2 Demo,ENT,EU,2376.71,95068,4363,174,107,34,26,2,1093.03,13.62,0.0459,0.04,181.98
2024-04-08,Content Marketing,Q1 Brand,SMB,US,1047.95,209590,2377,216,160,52,38,9,107.86,4.84,0.0113,0.0911,230.78
2024-04-08,Content Marketing,Webinar Series,MM,US,1534.87,306974,4376,100,66,21,19,4,355.3,15.31,0.0143,0.0229,210.09
2024-04-08,Content Marketing,Q4 Holiday,ENT,US,836.49,167298,2619,169,104,41,37,5,153.28,4.94,0.0157,0.0647,1303.77
2024-04-09,Google Ads,Q2 Demo,SMB,US,6523.91,434927,13994,931,676,240,169,25,260.51,7.01,0.0322,0.0665,94.96
2024-04-09,Google Ads,Q4 Holiday,MM,Canada,3124.96,208330,7833,385,267,71,51,7,410.89,8.12,0.0376,0.0491,181.53
2024-04-09,Google Ads,Q2 Demo,ENT,EU,5914.82,394321,13691,847,618,225,162,31,190.63,6.98,0.0347,0.0619,1048.18
2024-04-09,Facebook Ads,Q1 Brand,SMB,EU,4928.84,616105,12436,2022,1242,420,339,89,54.77,2.44,0.0202,0.1626,455.45
2024-04-09,Facebook Ads,Webinar Series,MM,APAC,1474.43,184303,2835,285,199,72,56,11,123.36,5.17,0.0154,0.1005,606.97
2024-04-09,Facebook Ads,Q2 Demo,ENT,APAC,2859.72,357464,6398,439,329,69,51,6,455.13,6.5,0.0179,0.0688,438.44
2024-04-09,LinkedIn,Webinar Series,SMB,APAC,572.6,22904,675,72,48,17,13,2,217.36,7.91,0.0295,0.1071,114.02
2024-04-09,LinkedIn,Q2 Demo,MM,APAC,575.7,23028,914,40,27,8,6,1,525.96,14.23,0.0397,0.0443,141.6
2024-04-09,LinkedIn,Q2 Demo,ENT,EU,1719.03,68761,2209,149,114,34,25,4,399.43,11.47,0.0321,0.0678,499.72
2024-04-09,Content Marketing,Q4 Holiday,SMB,APAC,1267.08,253415,4605,614,381,151,131,31,40.32,2.06,0.0182,0.1334,619.02
2024-04-09,Content Marketing,Q3 Feature,MM,US,1118.91,223782,3470,207,142,30,23,5,209.81,5.4,0.0155,0.0597,356.46
2024-04-09,Content Marketing,Webinar Series,ENT,EU,797.82,159564,3079,197,153,32,24,2,322.24,4.03,0.0193,0.0643,619.66
2024-04-10,Google Ads,Product Launch,SMB,Canada,5728.04,381869,11095,1453,955,229,203,43,132.04,3.94,0.0291,0.131,188.34
2024-04-10,Google Ads,Webinar Series,MM,Canada,4933.99,328932,10728,854,598,158,114,21,234.26,5.77,0.0326,0.0797,319.16
2024-04-10,Google Ads,Q1 Brand,ENT,APAC,7257.59,483839,13276,696,499,120,90,17,409.66,10.42,0.0274,0.0524,487.21
2024-04-10,Facebook Ads,Product Launch,SMB,Canada,2505.69,313211,5429,672,479,186,137,23,105.06,3.72,0.0173,0.1239,236.97
2024-04-10,Facebook Ads,Webinar Series,MM,APAC,4101.74,512717,11263,466,304,63,48,10,394.42,8.79,0.022,0.0414,189.15
2024-04-10,Facebook Ads,Product Launch,ENT,Canada,3711.96,463994,7481,347,257,71,52,10,365.46,10.67,0.0161,0.0465,546.25
2024-04-10,LinkedIn,Q4 Holiday,SMB,EU,787.11,31484,898,40,28,5,4,1,689.7,19.23,0.0285,0.0455,35.25
2024-04-10,LinkedIn,Q3 Feature,MM,Canada,543.75,21750,1232,46,30,8,7,1,403.27,11.72,0.0567,0.0376,184.98
2024-04-10,LinkedIn,Q2 Demo,ENT,Canada,1968.31,78732,3885,257,176,54,40,5,344.08,7.65,0.0493,0.0663,580.26
2024-04-10,Content Marketing,Q2 Demo,SMB,EU,1065.89,213178,4266,599,385,132,113,32,33.28,1.78,0.02,0.1406,750.17
2024-04-10,Content Marketing,Q3 Feature,MM,EU,691.09,138218,1872,149,100,31,23,4,151.41,4.62,0.0135,0.0799,494.34
2024-04-10,Content Marketing,Q4 Holiday,ENT,US,873.52,174703,2948,142,99,24,18,1,460.8,6.13,0.0169,0.0484,433.03
2024-04-11,Google Ads,Webinar Series,SMB,Canada,5799.17,386611,11351,1274,946,328,239,78,74.14,4.55,0.0294,0.1123,336.21
2024-04-11,Google Ads,Q4 Holiday,MM,EU,4158.81,277253,8679,652,493,172,141,37,110.46,6.38,0.0313,0.0751,677.97
2024-04-11,Google Ads,Q4 Holiday,ENT,EU,6547.48,436498,10972,621,406,137,117,20,316.93,10.53,0.0251,0.0567,630.05
2024-04-11,Facebook Ads,Q3 Feature,SMB,EU,2804.56,350569,7777,927,699,170,128,25,108.29,3.02,0.0222,0.1193,229.85
2024-04-11,Facebook Ads,Q3 Feature,MM,US,3332.72,416589,6110,452,328,115,103,22,150.32,7.36,0.0147,0.0741,497.95
2024-04-11,Facebook Ads,Q4 Holiday,ENT,APAC,3549.43,443678,7702,267,183,65,52,7,505.26,13.26,0.0174,0.0347,394.84
2024-04-11,LinkedIn,Q1 Brand,SMB,EU,533.05,21321,961,172,115,32,27,4,110.32,3.1,0.0451,0.1789,225.6
2024-04-11,LinkedIn,Q1 Brand,MM,APAC,513.78,20551,1056,78,50,15,10,2,233.3,6.53,0.0514,0.0745,320.48
2024-04-11,LinkedIn,Q4 Holiday,ENT,US,2058.85,82354,2466,223,175,57,45,7,274.83,9.21,0.03,0.0907,726.71
2024-04-11,Content Marketing,Q1 Brand,SMB,EU,896.02,179204,2536,362,275,95,78,27,32.98,2.47,0.0142,0.1431,757.1
2024-04-11,Content Marketing,Webinar Series,MM,EU,1006.57,201313,3211,319,252,85,70,12,83.78,3.15,0.016,0.0994,894.18
2024-04-11,Content Marketing,Q4 Holiday,ENT,EU,352.5,70499,924,64,48,16,11,1,272.88,5.49,0.0131,0.0695,731.93
2024-04-12,Google Ads,Q3 Feature,SMB,APAC,7201.78,480118,16702,3566,2690,893,698,114,62.91,2.02,0.0348,0.2136,396.38
2024-04-12,Google Ads,Q1 Brand,MM,EU,6231.38,415425,11889,1048,837,216,182,38,161.18,5.94,0.0286,0.0882,464.33
2024-04-12,Google Ads,Q2 Demo,ENT,US,4658.34,310556,8825,390,280,84,69,12,369.38,11.94,0.0284,0.0442,540.45
2024-04-12,Facebook Ads,Product Launch,SMB,Canada,4073.02,509127,10627,960,683,182,133,33,123.24,4.24,0.0209,0.0904,201.86
2024-04-12,Facebook Ads,Q2 Demo,MM,EU,3073.86,384232,9519,455,356,83,63,11,259.21,6.75,0.0248,0.0478,288.34
2024-04-12,Facebook Ads,Q4 Holiday,ENT,EU,1277.44,159679,3271,185,114,24,18,2,615.71,6.88,0.0205,0.0568,323.83
2024-04-12,LinkedIn,Webinar Series,SMB,APAC,585.59,23423,1417,253,170,66,47,7,80.95,2.31,0.0605,0.179,307.83
2024-04-12,LinkedIn,Q3 Feature,MM,Canada,644.22,25768,1233,83,54,18,13,2,216.73,7.74,0.0479,0.0675,345.05
2024-04-12,LinkedIn,Q4 Holiday,ENT,APAC,2299.5,91979,4845,206,153,51,44,7,324.88,11.14,0.0527,0.0426,614.6
2024-04-12,Content Marketing,Q3 Feature,SMB,APAC,695.21,139042,1932,288,195,72,50,12,53.71,2.41,0.0139,0.1495,464.44
2024-04-12,Content Marketing,Q3 Feature,MM,Canada,1192.58,238516,3384,288,199,77,55,9,127.68,4.13,0.0142,0.0852,586.4
2024-04-12,Content Marketing,Q4 Holiday,ENT,US,495.73,99146,1338,72,52,16,11,2,239.19,6.83,0.0135,0.0542,835.15
2024-04-13,Google Ads,Product Launch,SMB,Canada,4024.02,268267,8775,1685,1306,456,405,95,42.28,2.39,0.0327,0.1921,590.34
2024-04-13,Google Ads,Q3 Feature,MM,EU,3104.18,206945,8645,523,342,103,81,12,249.41,5.93,0.0418,0.0605,299.71
2024-04-13,Google Ads,Q3 Feature,ENT,APAC,8081.29,538752,19413,558,353,95,80,10,763.78,14.48,0.036,0.0288,260.86
2024-04-13,Facebook Ads,Q4 Holiday,SMB,US,3763.44,470429,11618,1594,1138,337,273,48,77.34,2.36,0.0247,0.1372,322.26
2024-04-13,Facebook Ads,Webinar Series,MM,EU,5824.22,728027,13529,889,667,151,108,23,252.73,6.54,0.0186,0.0658,295.76
2024-04-13,Facebook Ads,Product Launch,ENT,EU,2911.09,363885,6275,307,235,91,76,8,350.74,9.46,0.0172,0.049,569.22
2024-04-13,LinkedIn,Q1 Brand,SMB,APAC,734.13,29365,883,124,96,30,23,5,134.86,5.89,0.0301,0.141,184.37
2024-04-13,LinkedIn,Webinar Series,MM,Canada,458.48,18339,1043,75,57,12,11,1,340.64,6.1,0.0569,0.072,219.17
2024-04-13,LinkedIn,Q3 Feature,ENT,EU,1329.94,53197,2161,59,38,12,9,1,1177.44,22.23,0.0406,0.0277,168.86
2024-04-13,Content Marketing,Q2 Demo,SMB,APAC,1376.53,275306,4696,639,476,183,140,37,36.88,2.15,0.0171,0.1361,676.87
2024-04-13,Content Marketing,Q2 Demo,MM,Canada,898.64,179727,2697,197,125,25,22,4,216.7,4.54,0.015,0.0734,345.1
2024-04-13,Content Marketing,Webinar Series,ENT,EU,1090.22,218044,3772,205,137,52,39,6,160.24,5.3,0.0173,0.0545,1247.16
2024-04-14,Google Ads,Q4 Holiday,SMB,APAC,3640.68,242711,8736,1147,863,279,208,36,99.23,3.17,0.036,0.1313,250.95
2024-04-14,Google Ads,Q3 Feature,MM,Canada,6364.68,424311,14584,1408,979,283,242,24,262.05,4.52,0.0344,0.0966,285.2
2024-04-14,Google Ads,Product Launch,ENT,Canada,2041.87,136124,5038,142,89,29,24,4,502.62,14.3,0.037,0.0283,396.92
2024-04-14,Facebook Ads,Q4 Holiday,SMB,EU,3023.47,377933,10059,1391,919,364,275,84,35.7,2.17,0.0266,0.1383,699.27
2024-04-14,Facebook Ads,Product Launch,MM,APAC,2729.63,341203,4927,554,405,121,85,24,112.18,4.93,0.0144,0.1124,667.55
2024-04-14,Facebook Ads,Q2 Demo,ENT,EU,4504.94,563117,13023,942,608,148,108,14,305.5,4.78,0.0231,0.0724,653.67
2024-04-14,LinkedIn,Product Launch,SMB,Canada,706.05,28241,1174,123,88,30,22,7,100.61,5.7,0.0416,0.1054,247.48
2024-04-14,LinkedIn,Q2 Demo,MM,US,536.69,21467,974,107,69,17,14,2,239.71,4.99,0.0454,0.1103,311.88
2024-04-14,LinkedIn,Webinar Series,ENT,US,1535.54,61421,2485,121,75,17,12,2,584.99,12.63,0.0405,0.0489,340.89
2024-04-14,Content Marketing,Q1 Brand,SMB,US,760.44,152087,2382,325,241,51,44,10,72.05,2.34,0.0157,0.1365,346.0
2024-04-14,Content Marketing,Q1 Brand,MM,Canada,1362.77,272553,4068,485,387,95,78,18,73.15,2.81,0.0149,0.1193,1024.24
2024-04-14,Content Marketing,Q2 Demo,ENT,EU,832.52,166504,2473,155,110,22,18,3,220.68,5.34,0.0149,0.063,905.29
2024-04-15,Google Ads,Q1 Brand,SMB,EU,4741.44,316095,12644,2099,1588,482,420,117,40.46,2.26,0.04,0.166,616.84
2024-04-15,Google Ads,Q1 Brand,MM,EU,6337.28,422485,14050,853,521,187,146,23,266.53,7.42,0.0333,0.0608,280.4
2024-04-15,Google Ads,Webinar Series,ENT,Canada,3900.61,260040,7753,634,440,122,108,19,200.74,6.15,0.0298,0.0818,995.31
2024-04-15,Facebook Ads,Q3 Feature,SMB,US,2780.4,347549,5549,660,456,138,101,14,193.87,4.21,0.016,0.1191,127.95
2024-04-15,Facebook Ads,Webinar Series,MM,Canada,1374.88,171859,3494,244,177,61,51,13,103.11,5.62,0.0203,0.07,726.36
