deal_id,account,segment,owner,stage,amount,created_at,expected_close,last_stage_change,days_in_stage,probability,expected_value,status,source_channel
DEAL_0575,Account_162,ENT,Alice Johnson,Closed_Lost,155416.14,2025-07-17,2025-11-04,2025-08-30,31,0.0,0.0,Closed_Lost,Content Marketing
DEAL_0576,Account_286,SMB,Frank Miller,Closed_Lost,35924.67,2024-11-09,2024-12-23,2025-01-01,272,0.0,0.0,Closed_Lost,Inbound
DEAL_0577,Account_193,SMB,Bob Smith,Discovery,17012.58,2025-01-22,2025-04-27,2025-02-28,214,0.218,3706.38,Open,Inbound
DEAL_0578,Account_417,SMB,Bob Smith,Negotiation,30415.52,2024-06-06,2024-09-12,2024-07-07,450,0.712,21651.48,Open,Inbound
DEAL_0579,Account_449,MM,Alice Johnson,Negotiation,22418.42,2025-05-19,2025-09-06,2025-06-28,94,0.66,14790.66,Open,Referral
DEAL_0580,Account_252,ENT,Eva Brown,Demo,169830.27,2025-09-27,2026-03-17,2025-10-01,-1,0.441,74852.83,Open,Referral
DEAL_0581,Account_135,SMB,Eva Brown,Demo,22133.77,2025-08-22,2026-02-05,2025-10-05,-5,0.433,9578.97,Open,Content Marketing
DEAL_0582,Account_248,ENT,Eva Brown,Closed_Lost,71180.56,2025-02-02,2025-05-14,2025-02-24,218,0.0,0.0,Closed_Lost,Inbound
DEAL_0583,Account_343,SMB,David Wilson,Negotiation,45184.96,2025-02-05,2025-11-16,2025-02-23,219,0.828,37400.37,Open,Content Marketing
DEAL_0584,Account_152,ENT,Alice Johnson,Closed_Won,299730.46,2024-09-30,2025-03-18,2024-10-30,335,1.0,299730.46,Closed_Won,Facebook Ads
DEAL_0585,Account_127,SMB,Frank Miller,Negotiation,39301.15,2024-07-28,2025-01-18,2024-08-17,409,0.666,26172.22,Open,Content Marketing
DEAL_0586,Account_059,SMB,Carol Davis,Demo,25415.01,2024-06-12,2024-10-31,2024-07-24,433,0.4,10155.53,Open,Inbound
DEAL_0587,Account_443,MM,David Wilson,Demo,38696.12,2024-05-23,2025-02-22,2024-07-13,444,0.467,18054.18,Open,Referral
DEAL_0588,Account_260,MM,Bob Smith,Demo,132361.71,2025-09-01,2026-01-13,2025-09-18,12,0.441,58408.15,Open,Content Marketing
DEAL_0589,Account_163,SMB,David Wilson,Closed_Lost,57018.52,2024-11-04,2024-12-27,2024-12-17,287,0.0,0.0,Closed_Lost,Content Marketing
DEAL_0590,Account_028,MM,Carol Davis,Closed_Won,47059.69,2024-08-18,2024-11-22,2024-10-15,350,0.891,41945.58,Closed_Won,Content Marketing
DEAL_0591,Account_024,ENT,Carol Davis,Demo,407894.84,2024-10-18,2025-05-28,2024-12-09,295,0.456,185910.58,Open,Content Marketing
DEAL_0592,Account_400,MM,Frank Miller,Demo,112518.37,2025-04-13,2025-10-27,2025-04-26,157,0.33,37175.13,Open,Google Ads
DEAL_0593,Account_277,ENT,Alice Johnson,Closed_Lost,237362.33,2024-10-28,2024-12-03,2024-12-05,299,0.0,0.0,Closed_Lost,Inbound
DEAL_0594,Account_181,SMB,Eva Brown,Closed_Won,12453.43,2025-06-30,2025-10-23,2025-08-27,34,0.994,12375.37,Closed_Won,Google Ads
DEAL_0595,Account_275,ENT,Bob Smith,Discovery,429485.01,2024-04-17,2024-08-08,2024-05-10,508,0.307,131704.03,Open,Facebook Ads
DEAL_0596,Account_083,ENT,Carol Davis,Closed_Won,236944.05,2025-02-08,2025-05-23,2025-03-31,183,0.929,220141.25,Closed_Won,LinkedIn
DEAL_0597,Account_019,MM,Alice Johnson,Demo,47265.78,2025-01-19,2025-11-15,2025-01-19,254,0.493,23318.15,Open,Referral
DEAL_0598,Account_081,SMB,Carol Davis,Closed_Lost,15186.98,2024-08-19,2024-11-09,2024-08-21,405,0.0,0.0,Closed_Lost,LinkedIn
DEAL_0599,Account_384,SMB,Alice Johnson,Demo,28954.23,2025-01-20,2025-03-29,2025-02-06,236,0.458,13267.98,Open,Content Marketing
DEAL_0600,Account_044,ENT,Alice Johnson,Closed_Won,66728.65,2025-05-19,2025-08-26,2025-07-13,79,0.964,64346.71,Closed_Won,Google Ads
DEAL_0601,Account_426,ENT,Eva Brown,Closed_Won,72067.77,2025-09-10,2025-10-13,2025-10-27,-27,0.941,67828.4,Closed_Won,Referral
DEAL_0602,Account_311,SMB,Carol Davis,Discovery,39545.23,2024-08-26,2024-12-13,2024-10-18,347,0.281,11103.37,Open,LinkedIn
DEAL_0603,Account_235,MM,Bob Smith,Closed_Lost,85272.95,2025-09-07,2025-11-04,2025-09-24,6,0.0,0.0,Closed_Lost,Google Ads
DEAL_0604,Account_220,MM,Alice Johnson,Closed_Lost,194483.58,2024-06-05,2024-08-12,2024-06-23,464,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_0605,Account_465,MM,Frank Miller,Closed_Lost,37942.67,2024-12-19,2025-03-10,2025-01-06,267,0.0,0.0,Closed_Lost,Referral
DEAL_0606,Account_373,ENT,David Wilson,Demo,275539.56,2024-09-04,2024-11-07,2024-10-05,360,0.426,117265.25,Open,LinkedIn
DEAL_0607,Account_500,ENT,Alice Johnson,Discovery,214535.46,2024-06-24,2024-10-19,2024-07-30,427,0.261,56005.34,Open,Content Marketing
DEAL_0608,Account_056,SMB,Frank Miller,Closed_Won,27680.14,2024-09-17,2025-02-16,2024-10-23,342,1.0,27680.14,Closed_Won,LinkedIn
DEAL_0609,Account_087,MM,Bob Smith,Demo,55371.18,2025-07-07,2025-09-29,2025-08-11,50,0.474,26228.28,Open,Content Marketing
DEAL_0610,Account_316,ENT,David Wilson,Demo,202473.26,2025-07-07,2025-10-11,2025-08-01,60,0.429,86814.16,Open,Referral
DEAL_0611,Account_253,ENT,Carol Davis,Closed_Lost,168375.74,2025-02-04,2025-03-03,2025-03-25,189,0.0,0.0,Closed_Lost,Content Marketing
DEAL_0612,Account_353,MM,Eva Brown,Negotiation,31508.62,2025-04-29,2025-07-07,2025-05-19,134,0.702,22126.94,Open,Referral
DEAL_0613,Account_387,MM,Eva Brown,Discovery,77978.37,2024-12-30,2025-08-23,2025-01-12,261,0.216,16860.89,Open,Content Marketing
DEAL_0614,Account_237,ENT,Frank Miller,Closed_Won,129589.38,2024-11-14,2025-02-12,2024-12-04,300,1.0,129589.38,Closed_Won,Content Marketing
DEAL_0615,Account_359,ENT,Alice Johnson,Closed_Lost,90725.32,2025-07-09,2025-08-11,2025-08-05,56,0.0,0.0,Closed_Lost,Content Marketing
DEAL_0616,Account_063,SMB,Bob Smith,Discovery,16477.85,2025-04-18,2025-10-28,2025-06-04,118,0.247,4071.32,Open,Facebook Ads
DEAL_0617,Account_254,MM,Bob Smith,Discovery,45995.2,2025-08-22,2026-06-04,2025-09-18,12,0.244,11219.1,Open,Inbound
DEAL_0618,Account_205,ENT,Alice Johnson,Closed_Won,120944.82,2025-05-10,2025-10-27,2025-06-05,117,1.0,120944.82,Closed_Won,LinkedIn
DEAL_0619,Account_166,SMB,Eva Brown,Closed_Won,26041.58,2024-12-03,2025-03-12,2025-01-05,268,0.9,23429.68,Closed_Won,LinkedIn
DEAL_0620,Account_351,ENT,Bob Smith,Demo,360277.63,2025-05-09,2025-09-20,2025-06-11,111,0.407,146589.04,Open,Referral
DEAL_0621,Account_242,ENT,David Wilson,Negotiation,66917.55,2024-04-17,2024-11-17,2024-05-03,515,0.75,50172.89,Open,Facebook Ads
DEAL_0622,Account_425,MM,David Wilson,Demo,235532.0,2025-04-15,2025-10-26,2025-05-30,123,0.368,86618.1,Open,Google Ads
DEAL_0623,Account_035,MM,Alice Johnson,Closed_Won,33747.13,2025-03-31,2025-06-07,2025-04-30,153,1.0,33747.13,Closed_Won,LinkedIn
DEAL_0624,Account_276,ENT,David Wilson,Demo,127573.46,2025-03-10,2025-11-02,2025-03-16,198,0.478,60921.14,Open,LinkedIn
DEAL_0625,Account_035,SMB,Carol Davis,Discovery,16446.81,2024-06-08,2025-01-06,2024-06-18,469,0.254,4170.07,Open,Inbound
DEAL_0626,Account_476,ENT,Bob Smith,Demo,678204.67,2024-10-12,2025-05-20,2024-10-12,353,0.396,268734.17,Open,LinkedIn
DEAL_0627,Account_393,MM,David Wilson,Closed_Won,138621.14,2024-11-21,2025-03-25,2024-12-30,274,1.0,138621.14,Closed_Won,LinkedIn
DEAL_0628,Account_079,ENT,Alice Johnson,Closed_Lost,70516.48,2025-03-07,2025-04-05,2025-04-13,170,0.0,0.0,Closed_Lost,Inbound
DEAL_0629,Account_053,SMB,Bob Smith,Negotiation,25926.84,2025-04-01,2025-08-06,2025-05-07,146,0.757,19622.27,Open,Referral
DEAL_0630,Account_437,ENT,Eva Brown,Closed_Won,253124.04,2024-10-27,2025-04-22,2024-12-15,289,0.965,244255.44,Closed_Won,Referral
DEAL_0631,Account_002,MM,Bob Smith,Closed_Lost,78221.73,2024-06-03,2024-07-19,2024-06-13,474,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_0632,Account_244,SMB,Alice Johnson,Closed_Lost,36303.16,2025-05-03,2025-06-10,2025-05-13,140,0.0,0.0,Closed_Lost,LinkedIn
DEAL_0633,Account_226,SMB,David Wilson,Discovery,47670.79,2025-05-13,2025-11-19,2025-07-03,89,0.221,10540.86,Open,Inbound
DEAL_0634,Account_061,MM,Bob Smith,Negotiation,118446.95,2024-11-25,2025-06-01,2025-01-12,261,0.756,89540.97,Open,Referral
DEAL_0635,Account_160,MM,Eva Brown,Closed_Won,34771.37,2024-09-01,2025-01-30,2024-09-23,372,1.0,34771.37,Closed_Won,LinkedIn
DEAL_0636,Account_325,ENT,Carol Davis,Discovery,103185.95,2025-02-23,2025-06-05,2025-04-24,159,0.277,28553.61,Open,Inbound
DEAL_0637,Account_404,SMB,Carol Davis,Closed_Won,17522.02,2024-07-05,2024-12-07,2024-08-18,408,0.851,14902.5,Closed_Won,Inbound
DEAL_0638,Account_092,SMB,Alice Johnson,Closed_Lost,53828.25,2024-07-12,2024-10-23,2024-08-03,423,0.0,0.0,Closed_Lost,LinkedIn
DEAL_0639,Account_287,MM,Bob Smith,Negotiation,126191.78,2024-07-23,2024-11-14,2024-08-31,395,0.686,86585.18,Open,Content Marketing
DEAL_0640,Account_185,MM,Eva Brown,Demo,24104.58,2025-09-20,2026-01-08,2025-10-18,-18,0.525,12664.16,Open,Facebook Ads
DEAL_0641,Account_467,SMB,Carol Davis,Closed_Lost,24919.79,2024-11-17,2025-01-18,2024-11-23,311,0.0,0.0,Closed_Lost,LinkedIn
DEAL_0642,Account_141,ENT,Frank Miller,Discovery,316693.49,2024-12-25,2025-03-03,2025-02-04,238,0.242,76517.97,Open,Content Marketing
DEAL_0643,Account_030,MM,Eva Brown,Discovery,85903.61,2025-01-14,2025-05-24,2025-02-23,219,0.29,24899.06,Open,Google Ads
DEAL_0644,Account_243,ENT,Frank Miller,Closed_Won,195509.41,2024-06-22,2024-11-24,2024-07-03,454,1.0,195509.41,Closed_Won,Inbound
DEAL_0645,Account_314,ENT,Frank Miller,Discovery,49622.51,2025-08-22,2026-01-23,2025-08-23,38,0.278,13799.72,Open,Facebook Ads
DEAL_0646,Account_428,ENT,Alice Johnson,Demo,68917.79,2025-05-19,2025-08-08,2025-06-14,108,0.495,34143.49,Open,Google Ads
DEAL_0647,Account_279,MM,Carol Davis,Discovery,94809.24,2024-11-13,2025-02-05,2025-01-06,267,0.248,23474.96,Open,Facebook Ads
DEAL_0648,Account_345,ENT,Carol Davis,Closed_Lost,186532.52,2025-09-13,2025-11-14,2025-11-05,-36,0.0,0.0,Closed_Lost,Inbound
DEAL_0649,Account_482,SMB,Frank Miller,Closed_Lost,16585.7,2024-09-20,2024-12-15,2024-09-20,375,0.0,0.0,Closed_Lost,Content Marketing
DEAL_0650,Account_390,MM,Eva Brown,Discovery,282117.47,2025-07-26,2025-11-12,2025-09-16,14,0.283,79714.46,Open,Facebook Ads
DEAL_0651,Account_023,ENT,Carol Davis,Negotiation,108702.54,2025-07-07,2025-10-19,2025-08-04,57,0.77,83709.28,Open,Referral
DEAL_0652,Account_383,SMB,Alice Johnson,Closed_Lost,26228.99,2024-08-07,2024-09-18,2024-09-16,379,0.0,0.0,Closed_Lost,LinkedIn
DEAL_0653,Account_239,MM,Eva Brown,Closed_Lost,41092.33,2024-10-06,2024-11-10,2024-10-27,338,0.0,0.0,Closed_Lost,Inbound
DEAL_0654,Account_471,SMB,Alice Johnson,Closed_Lost,38164.72,2024-06-13,2024-07-14,2024-06-20,467,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_0655,Account_321,ENT,Alice Johnson,Discovery,786188.32,2025-03-24,2025-08-12,2025-04-30,153,0.288,226461.61,Open,Facebook Ads
DEAL_0656,Account_450,SMB,Frank Miller,Demo,32883.09,2024-09-12,2025-03-08,2024-09-17,378,0.395,12974.77,Open,Facebook Ads
DEAL_0657,Account_195,MM,Frank Miller,Demo,95424.3,2025-05-18,2025-10-04,2025-05-21,132,0.463,44151.78,Open,LinkedIn
DEAL_0658,Account_212,SMB,Bob Smith,Negotiation,32312.48,2025-05-10,2025-11-30,2025-05-30,123,0.869,28088.75,Open,Facebook Ads
DEAL_0659,Account_358,MM,David Wilson,Demo,67484.89,2025-04-02,2025-08-15,2025-04-18,165,0.542,36587.08,Open,LinkedIn
DEAL_0660,Account_179,SMB,Frank Miller,Closed_Won,30634.54,2024-10-02,2025-03-29,2024-10-25,340,0.971,29744.72,Closed_Won,Referral
DEAL_0661,Account_198,MM,Bob Smith,Demo,316433.92,2025-08-24,2026-05-24,2025-09-30,0,0.487,154212.53,Open,Referral
DEAL_0662,Account_416,ENT,Frank Miller,Demo,145474.91,2024-07-13,2024-12-08,2024-08-23,403,0.454,66015.02,Open,LinkedIn
DEAL_0663,Account_381,SMB,Carol Davis,Negotiation,34346.23,2024-05-03,2024-11-20,2024-06-25,462,0.739,25371.06,Open,Google Ads
DEAL_0664,Account_134,ENT,Alice Johnson,Demo,219653.84,2025-01-09,2025-05-04,2025-02-07,235,0.413,90766.64,Open,Google Ads
DEAL_0665,Account_301,ENT,Carol Davis,Demo,61478.11,2024-06-01,2024-09-04,2024-06-30,457,0.455,27959.56,Open,LinkedIn
DEAL_0666,Account_054,ENT,Frank Miller,Closed_Won,220596.85,2025-08-27,2025-12-17,2025-10-10,-10,1.0,220596.85,Closed_Won,LinkedIn
DEAL_0667,Account_173,SMB,Frank Miller,Demo,18742.26,2024-07-26,2025-01-23,2024-08-16,410,0.39,7303.39,Open,Google Ads
DEAL_0668,Account_280,SMB,Bob Smith,Negotiation,15428.46,2024-11-21,2025-03-02,2024-12-20,284,0.829,12792.85,Open,Google Ads
DEAL_0669,Account_356,MM,David Wilson,Closed_Lost,50275.67,2024-06-20,2024-09-23,2024-07-26,431,0.0,0.0,Closed_Lost,Inbound
DEAL_0670,Account_192,MM,Eva Brown,Closed_Won,62180.41,2025-01-24,2025-04-28,2025-03-11,203,0.938,58329.72,Closed_Won,LinkedIn
DEAL_0671,Account_450,MM,Bob Smith,Closed_Won,49479.66,2024-11-27,2025-01-06,2025-01-25,248,0.913,45169.37,Closed_Won,Referral
DEAL_0672,Account_206,SMB,Eva Brown,Closed_Won,50360.35,2024-07-21,2024-10-27,2024-08-26,400,1.0,50360.35,Closed_Won,Google Ads
DEAL_0673,Account_306,SMB,Frank Miller,Closed_Lost,46655.29,2025-04-13,2025-06-10,2025-06-08,114,0.0,0.0,Closed_Lost,Referral
DEAL_0674,Account_171,SMB,Alice Johnson,Closed_Lost,7720.94,2025-05-11,2025-06-16,2025-06-22,100,0.0,0.0,Closed_Lost,Google Ads
DEAL_0675,Account_085,MM,David Wilson,Demo,52761.46,2024-10-11,2025-04-06,2024-11-05,329,0.5,26394.26,Open,Google Ads
DEAL_0676,Account_155,ENT,Carol Davis,Demo,119019.52,2025-03-09,2025-12-20,2025-03-20,194,0.403,47912.89,Open,Google Ads
DEAL_0677,Account_371,SMB,Bob Smith,Demo,12205.09,2025-03-06,2025-08-24,2025-03-11,203,0.436,5326.05,Open,Facebook Ads
DEAL_0678,Account_082,ENT,Carol Davis,Closed_Lost,379471.33,2024-09-12,2024-10-02,2024-10-12,353,0.0,0.0,Closed_Lost,Google Ads
DEAL_0679,Account_468,MM,David Wilson,Closed_Lost,36448.46,2024-08-23,2024-12-10,2024-09-05,390,0.0,0.0,Closed_Lost,Inbound
DEAL_0680,Account_066,MM,Carol Davis,Closed_Won,110742.9,2025-01-25,2025-03-20,2025-02-18,224,1.0,110742.9,Closed_Won,Facebook Ads
DEAL_0681,Account_374,MM,David Wilson,Negotiation,162147.34,2024-12-15,2025-09-10,2025-01-27,246,0.627,101663.76,Open,Referral
DEAL_0682,Account_343,MM,Frank Miller,Closed_Lost,43407.3,2025-07-19,2025-09-21,2025-08-19,42,0.0,0.0,Closed_Lost,Referral
DEAL_0683,Account_189,SMB,Carol Davis,Demo,16668.27,2025-04-01,2025-12-13,2025-04-16,167,0.438,7294.44,Open,LinkedIn
DEAL_0684,Account_331,ENT,Bob Smith,Discovery,189407.15,2024-08-19,2025-06-09,2024-08-23,403,0.218,41303.04,Open,Facebook Ads
DEAL_0685,Account_223,MM,Alice Johnson,Demo,60400.53,2025-08-16,2025-12-08,2025-09-04,26,0.491,29665.88,Open,LinkedIn
DEAL_0686,Account_160,MM,David Wilson,Demo,116182.29,2024-07-22,2024-10-28,2024-08-09,417,0.5,58101.1,Open,Inbound
DEAL_0687,Account_084,MM,David Wilson,Discovery,137471.09,2025-01-06,2025-06-22,2025-01-17,256,0.26,35762.67,Open,Inbound
DEAL_0688,Account_178,ENT,Frank Miller,Discovery,251386.68,2024-06-11,2025-03-04,2024-06-16,471,0.256,64438.77,Open,Inbound
DEAL_0689,Account_066,SMB,Eva Brown,Closed_Won,18271.68,2025-09-18,2025-11-28,2025-10-08,-8,0.897,16389.8,Closed_Won,Referral
DEAL_0690,Account_492,MM,Frank Miller,Closed_Won,49587.05,2025-09-19,2026-02-20,2025-10-30,-30,0.967,47970.37,Closed_Won,Content Marketing
DEAL_0691,Account_380,MM,Frank Miller,Discovery,50602.07,2024-11-24,2025-05-11,2024-12-10,294,0.26,13174.04,Open,Google Ads
DEAL_0692,Account_243,ENT,Frank Miller,Closed_Won,230360.16,2024-05-04,2024-09-06,2024-06-22,465,1.0,230360.16,Closed_Won,LinkedIn
DEAL_0693,Account_218,ENT,Eva Brown,Negotiation,255776.24,2025-06-08,2026-02-24,2025-06-19,103,0.84,214768.86,Open,Content Marketing
DEAL_0694,Account_486,ENT,Frank Miller,Discovery,198803.39,2025-04-30,2025-06-30,2025-05-21,132,0.275,54712.53,Open,Referral
DEAL_0695,Account_373,MM,David Wilson,Demo,102251.9,2024-04-21,2025-01-14,2024-05-30,488,0.501,51211.18,Open,Content Marketing
DEAL_0696,Account_445,SMB,David Wilson,Closed_Won,56047.01,2024-12-16,2025-01-25,2024-12-23,281,1.0,56047.01,Closed_Won,Content Marketing
DEAL_0697,Account_173,MM,Frank Miller,Discovery,79818.0,2024-09-17,2025-01-19,2024-10-14,351,0.252,20148.67,Open,LinkedIn
DEAL_0698,Account_183,SMB,David Wilson,Closed_Lost,19762.63,2024-12-31,2025-02-11,2025-01-18,255,0.0,0.0,Closed_Lost,Google Ads
DEAL_0699,Account_306,MM,Alice Johnson,Negotiation,128864.11,2024-11-30,2025-07-10,2024-12-02,302,0.678,87334.39,Open,LinkedIn
DEAL_0700,Account_044,ENT,Eva Brown,Discovery,619342.36,2024-08-21,2024-12-22,2024-09-01,394,0.246,152486.37,Open,Google Ads
DEAL_0701,Account_141,SMB,Carol Davis,Demo,104576.07,2024-05-13,2024-10-30,2024-07-09,448,0.419,43797.48,Open,Content Marketing
DEAL_0702,Account_269,ENT,Eva Brown,Closed_Lost,238280.75,2025-01-24,2025-05-17,2025-03-17,197,0.0,0.0,Closed_Lost,Content Marketing
DEAL_0703,Account_076,SMB,Eva Brown,Discovery,16816.05,2024-10-31,2025-04-04,2024-11-02,332,0.277,4651.24,Open,Inbound
DEAL_0704,Account_041,ENT,Carol Davis,Discovery,92243.28,2024-09-04,2025-03-14,2024-10-20,345,0.233,21501.74,Open,Inbound
DEAL_0705,Account_095,ENT,Frank Miller,Negotiation,301491.3,2024-07-25,2025-01-03,2024-07-26,431,0.806,242963.42,Open,LinkedIn
DEAL_0706,Account_099,ENT,Eva Brown,Discovery,75489.8,2024-07-14,2024-10-11,2024-09-02,393,0.265,19970.22,Open,LinkedIn
DEAL_0707,Account_407,MM,Bob Smith,Closed_Lost,81030.7,2024-04-22,2024-07-20,2024-06-15,472,0.0,0.0,Closed_Lost,Inbound
DEAL_0708,Account_479,SMB,David Wilson,Negotiation,16851.42,2024-06-03,2024-09-26,2024-07-21,436,0.597,10068.58,Open,LinkedIn
DEAL_0709,Account_024,ENT,Eva Brown,Demo,665493.23,2024-12-21,2025-06-27,2025-02-01,241,0.496,329880.95,Open,Content Marketing
DEAL_0710,Account_107,SMB,Alice Johnson,Negotiation,13122.17,2024-12-25,2025-02-24,2025-01-20,253,0.81,10627.88,Open,Content Marketing
DEAL_0711,Account_307,ENT,Frank Miller,Demo,133820.82,2024-12-23,2025-04-30,2025-01-21,252,0.491,65728.3,Open,LinkedIn
DEAL_0712,Account_167,SMB,Bob Smith,Demo,19508.28,2025-02-12,2025-04-17,2025-03-29,185,0.434,8459.75,Open,Google Ads
DEAL_0713,Account_326,ENT,Eva Brown,Negotiation,163444.63,2024-06-16,2025-01-12,2024-07-12,445,0.701,114525.38,Open,LinkedIn
DEAL_0714,Account_176,ENT,Carol Davis,Closed_Won,532619.52,2024-05-31,2024-11-19,2024-05-31,487,1.0,532619.52,Closed_Won,LinkedIn
DEAL_0715,Account_381,MM,David Wilson,Closed_Won,80114.53,2025-04-28,2025-09-23,2025-06-21,101,1.0,80114.53,Closed_Won,Facebook Ads
DEAL_0716,Account_017,ENT,Frank Miller,Demo,64030.99,2024-08-27,2024-12-30,2024-09-21,374,0.395,25274.27,Open,Referral
DEAL_0717,Account_383,SMB,Eva Brown,Closed_Won,31694.82,2024-10-12,2024-12-02,2024-10-25,340,1.0,31694.82,Closed_Won,LinkedIn
DEAL_0718,Account_240,MM,Alice Johnson,Negotiation,88688.71,2024-11-12,2025-05-06,2024-12-25,279,0.609,53993.5,Open,Facebook Ads
DEAL_0719,Account_290,ENT,David Wilson,Closed_Lost,95076.63,2025-04-13,2025-07-21,2025-05-05,148,0.0,0.0,Closed_Lost,Content Marketing
DEAL_0720,Account_472,SMB,Eva Brown,Negotiation,84108.86,2024-05-16,2024-09-13,2024-06-09,478,0.841,70764.44,Open,Facebook Ads
DEAL_0721,Account_112,MM,Bob Smith,Closed_Lost,193227.97,2025-05-27,2025-06-28,2025-06-21,101,0.0,0.0,Closed_Lost,Google Ads
DEAL_0722,Account_393,ENT,Frank Miller,Negotiation,252411.59,2025-04-01,2026-01-07,2025-04-11,172,0.672,169743.91,Open,Content Marketing
DEAL_0723,Account_462,ENT,Eva Brown,Closed_Won,389394.44,2024-10-05,2024-12-29,2024-10-31,334,0.993,386544.78,Closed_Won,LinkedIn
DEAL_0724,Account_352,MM,Frank Miller,Negotiation,113650.45,2025-06-14,2026-01-30,2025-08-09,52,0.752,85499.4,Open,Inbound
DEAL_0725,Account_207,MM,David Wilson,Closed_Lost,88673.33,2024-08-25,2024-10-12,2024-10-18,347,0.0,0.0,Closed_Lost,Content Marketing
DEAL_0726,Account_148,MM,Alice Johnson,Closed_Won,85820.93,2025-04-23,2025-07-07,2025-05-18,135,1.0,85820.93,Closed_Won,Referral
DEAL_0727,Account_298,MM,Frank Miller,Closed_Won,35084.18,2025-04-07,2025-06-01,2025-05-01,152,0.851,29846.39,Closed_Won,Content Marketing
DEAL_0728,Account_115,MM,Bob Smith,Closed_Won,96834.84,2025-03-21,2025-04-27,2025-04-29,154,1.0,96834.84,Closed_Won,Referral
DEAL_0729,Account_375,ENT,David Wilson,Closed_Lost,654085.84,2025-07-10,2025-10-14,2025-08-15,46,0.0,0.0,Closed_Lost,Google Ads
DEAL_0730,Account_321,MM,David Wilson,Closed_Lost,58895.45,2025-01-18,2025-02-28,2025-02-23,219,0.0,0.0,Closed_Lost,Inbound
DEAL_0731,Account_453,SMB,Frank Miller,Negotiation,18983.5,2025-09-07,2026-05-15,2025-10-15,-15,0.834,15836.29,Open,Content Marketing
DEAL_0732,Account_189,ENT,Frank Miller,Closed_Lost,198203.27,2025-03-17,2025-04-26,2025-04-15,168,0.0,0.0,Closed_Lost,Facebook Ads
DEAL_0733,Account_151,SMB,Alice Johnson,Closed_Won,32832.49,2025-03-10,2025-06-30,2025-03-18,196,0.92,30222.14,Closed_Won,Google Ads
DEAL_0734,Account_351,SMB,Eva Brown,Closed_Lost,55443.53,2024-06-15,2024-09-01,2024-06-30,457,0.0,0.0,Closed_Lost,Content Marketing
DEAL_0735,Account_057,SMB,Eva Brown,Demo,20449.91,2024-06-15,2024-12-20,2024-07-26,431,0.476,9742.51,Open,LinkedIn
DEAL_0736,Account_004,SMB,Frank Miller,Demo,39985.58,2024-06-14,2025-02-13,2024-06-18,469,0.522,20865.23,Open,Google Ads
DEAL_0737,Account_198,ENT,Alice Johnson,Closed_Won,172662.55,2024-04-16,2024-09-13,2024-06-10,477,1.0,172662.55,Closed_Won,Content Marketing
DEAL_0738,Account_311,MM,Frank Miller,Closed_Lost,79695.66,2025-05-30,2025-09-18,2025-07-18,74,0.0,0.0,Closed_Lost,Referral
DEAL_0739,Account_372,ENT,Alice Johnson,Discovery,116111.31,2024-07-08,2025-01-07,2024-08-29,397,0.223,25843.52,Open,LinkedIn
DEAL_0740,Account_475,MM,Eva Brown,Discovery,48061.03,2024-09-23,2025-03-04,2024-11-07,327,0.278,13355.81,Open,Inbound
DEAL_0741,Account_075,ENT,Carol Davis,Closed_Won,328000.16,2024-07-19,2024-09-18,2024-07-25,432,0.876,287288.4,Closed_Won,Referral
DEAL_0742,Account_174,SMB,Bob Smith,Demo,10440.37,2024-09-20,2025-03-04,2024-11-01,333,0.4,4175.59,Open,Facebook Ads
DEAL_0743,Account_329,MM,Frank Miller,Demo,47061.08,2025-01-03,2025-03-28,2025-01-24,249,0.436,20535.25,Open,Google Ads
DEAL_0744,Account_152,MM,Frank Miller,Closed_Won,151594.05,2025-01-23,2025-04-29,2025-02-13,229,0.945,143290.99,Closed_Won,Content Marketing
DEAL_0745,Account_305,MM,Alice Johnson,Closed_Won,205570.3,2025-01-09,2025-07-03,2025-01-26,247,0.832,171030.38,Closed_Won,Facebook Ads
DEAL_0746,Account_451,SMB,Carol Davis,Closed_Lost,21000.78,2024-12-09,2025-01-01,2024-12-23,281,0.0,0.0,Closed_Lost,Referral
DEAL_0747,Account_291,MM,Frank Miller,Negotiation,124687.58,2024-11-20,2025-07-21,2024-11-30,304,0.725,90376.23,Open,LinkedIn
DEAL_0748,Account_413,MM,Frank Miller,Closed_Won,136802.76,2024-12-03,2025-02-10,2025-01-19,254,1.0,136802.76,Closed_Won,Facebook Ads
DEAL_0749,Account_327,SMB,Bob Smith,Closed_Lost,17775.45,2024-12-05,2025-02-12,2024-12-21,283,0.0,0.0,Closed_Lost,Google Ads
DEAL_0750,Account_007,SMB,Carol Davis,Closed_Lost,35540.84,2024-11-24,2025-01-01,2024-12-31,273,0.0,0.0,Closed_Lost,LinkedIn
DEAL_0751,Account_317,ENT,Bob Smith,Closed_Lost,654810.04,2024-04-19,2024-06-29,2024-05-19,499,0.0,0.0,Closed_Lost,LinkedIn
